2023-02-12 10:07:31 |INFO  |SpringContextShutdownHook |ExecutorConfigurationSupport.java:208 |org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor |Shutting down ExecutorService 'applicationTaskExecutor'
2023-02-12 19:01:49 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2023-02-12 19:01:49 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2023-02-12 19:01:49 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |OpenSSL successfully initialized [OpenSSL 1.1.1q  5 Jul 2022]
2023-02-12 19:01:49 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2023-02-12 19:01:49 |INFO  |main |ServletWebServerApplicationContext.java:284 |org.springframework.web.context.ContextLoader |Root WebApplicationContext: initialization completed in 1042 ms
2023-02-12 19:01:50 |INFO  |main |PropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2023-02-12 19:01:50 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-02-12 19:01:50 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-02-12 19:01:50 |INFO  |main |ExecutorConfigurationSupport.java:171 |org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor |Initializing ExecutorService 'applicationTaskExecutor'
2023-02-12 19:01:51 |INFO  |main |ExecutorConfigurationSupport.java:171 |org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler |Initializing ExecutorService
2023-02-12 19:01:51 |INFO  |main |DocumentationPluginsBootstrapper.java:147 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Context refreshed
2023-02-12 19:01:51 |INFO  |main |DocumentationPluginsBootstrapper.java:150 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 2 custom documentation plugin(s)
2023-02-12 19:01:51 |INFO  |main |ApiListingReferenceScanner.java:41 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2023-02-12 19:01:52 |INFO  |main |ApiListingReferenceScanner.java:41 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2023-02-12 19:01:52 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8110"]
2023-02-12 19:01:52 |INFO  |main |TomcatWebServer.java:204 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8110 (http) with context path ''
2023-02-12 19:01:54 |INFO  |main |StartupInfoLogger.java:61 |com.IT.service.edu.ServiceEduApplication |Started ServiceEduApplication in 6.956 seconds (JVM running for 7.654)
2023-02-12 19:03:17 |INFO  |SpringContextShutdownHook |NacosServiceRegistry.java:74 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2023-02-12 19:03:17 |INFO  |SpringContextShutdownHook |NacosServiceRegistry.java:93 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2023-02-12 19:03:17 |INFO  |SpringContextShutdownHook |ExecutorConfigurationSupport.java:208 |org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor |Shutting down ExecutorService 'applicationTaskExecutor'
2023-02-12 19:03:20 |INFO  |main |SpringApplication.java:655 |com.IT.service.edu.ServiceEduApplication |The following profiles are active: dev
2023-02-12 19:03:21 |INFO  |main |GenericScope.java:295 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=115f99ef-9599-3d8e-a56f-83745387365a
2023-02-12 19:03:21 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'com.IT.service.edu.feign.OssFileService' of type [org.springframework.cloud.openfeign.FeignClientFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-02-12 19:03:21 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-02-12 19:03:21 |INFO  |main |TomcatWebServer.java:92 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8110 (http)
2023-02-12 19:03:21 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8110"]
2023-02-12 19:03:21 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2023-02-12 19:03:21 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.29]
2023-02-12 19:03:21 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |Loaded APR based Apache Tomcat Native library [1.2.35] using APR version [1.7.0].
2023-02-12 19:03:21 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2023-02-12 19:03:21 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2023-02-12 19:03:21 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |OpenSSL successfully initialized [OpenSSL 1.1.1q  5 Jul 2022]
2023-02-12 19:03:21 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2023-02-12 19:03:21 |INFO  |main |ServletWebServerApplicationContext.java:284 |org.springframework.web.context.ContextLoader |Root WebApplicationContext: initialization completed in 919 ms
2023-02-12 19:03:22 |INFO  |main |PropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2023-02-12 19:03:22 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-02-12 19:03:22 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-02-12 19:03:22 |INFO  |main |ExecutorConfigurationSupport.java:171 |org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor |Initializing ExecutorService 'applicationTaskExecutor'
2023-02-12 19:03:23 |INFO  |main |ExecutorConfigurationSupport.java:171 |org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler |Initializing ExecutorService
2023-02-12 19:03:23 |INFO  |main |DocumentationPluginsBootstrapper.java:147 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Context refreshed
2023-02-12 19:03:23 |INFO  |main |DocumentationPluginsBootstrapper.java:150 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 2 custom documentation plugin(s)
2023-02-12 19:03:23 |INFO  |main |ApiListingReferenceScanner.java:41 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2023-02-12 19:03:24 |INFO  |main |ApiListingReferenceScanner.java:41 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2023-02-12 19:03:24 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8110"]
2023-02-12 19:03:24 |INFO  |main |TomcatWebServer.java:204 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8110 (http) with context path ''
2023-02-12 19:03:24 |INFO  |main |NacosServiceRegistry.java:62 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, service-edu 192.168.1.2:8110 register finished
2023-02-12 19:03:24 |INFO  |main |StartupInfoLogger.java:61 |com.IT.service.edu.ServiceEduApplication |Started ServiceEduApplication in 4.531 seconds (JVM running for 5.185)
2023-02-12 19:04:44 |INFO  |http-nio-8110-exec-1 |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-02-12 19:04:44 |INFO  |http-nio-8110-exec-1 |FrameworkServlet.java:525 |org.springframework.web.servlet.DispatcherServlet |Initializing Servlet 'dispatcherServlet'
2023-02-12 19:04:44 |INFO  |http-nio-8110-exec-1 |FrameworkServlet.java:547 |org.springframework.web.servlet.DispatcherServlet |Completed initialization in 5 ms
2023-02-12 19:06:28 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:37:39 |INFO  |http-nio-8110-exec-4 |HikariDataSource.java:110 |com.zaxxer.hikari.HikariDataSource |HikariPool-1 - Starting...
2023-02-12 19:37:39 |INFO  |http-nio-8110-exec-4 |HikariDataSource.java:123 |com.zaxxer.hikari.HikariDataSource |HikariPool-1 - Start completed.
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-3 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-6 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-10 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-9 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-2 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-8 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-7 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-1 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-4 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
2023-02-12 19:45:09 |INFO  |http-nio-8110-exec-5 |TeacherController.java:46 |com.IT.service.edu.controller.admin.TeacherController |test_concurrent
